-2.236067977499789450e+01,-3.905078687584756153e+03,-6.747111515307861964e+02,-1.154797178683243146e+02,-2.341082957667347557e+02
0.000000000000000000e+00,-1.668048408590216241e+03,1.335022378014264532e+01,2.248160012895217275e+00,-1.161928525908134446e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.583904671713337393e+02,-2.027060428760662170e+00,-7.075320167734901133e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.367018982356302814e+01,6.989194480675283927e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.238903792016521805e+02
