-2.896467365156217013e+06
-5.034538940023111309e+00
1.018318705581744553e+03
5.069474757907656021e+04
2.997061162179285748e+04
2.112302671158838712e+04
1.518795333644331322e+03
3.044030523968461421e+04
4.729750545671062719e+04
1.135329617962285056e+03
4.792625458020205770e+03
-1.944555603039100106e+03
