-2.896467365156112704e+06
-5.034538940016549446e+00
1.018318705581660538e+03
5.069474757907660387e+04
2.997061162179312669e+04
2.112302671158251542e+04
1.518795333644452512e+03
3.044030523968429770e+04
4.729750545671238797e+04
1.135329617962211614e+03
4.792625458021812847e+03
-1.944555603038788604e+03
