-2.236067977499789450e+01,-5.601350283636972563e+03,-3.905078687584756153e+03,-6.614289077444355769e+01,-4.418470323539578004e+01,-4.391637507809578267e+01,-4.377335617025502142e+04,-1.198532435939888785e+01,-1.100145444929896854e+01,-6.747111515307861964e+02,-1.154797178683243146e+02,-2.341082957667347557e+02
0.000000000000000000e+00,3.227479666860815996e+03,8.524081792221119258e+01,4.670827257190159898e-01,5.019396455487804554e-01,-1.137110184669083424e-01,2.263375994279776648e+01,-5.917930388877706838e-02,-8.560859510193010724e-01,-3.547659840451000690e-02,-2.872903720563269925e+00,-8.427494892269720150e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.665868991355654089e+03,1.632795388035781059e+00,5.626836834430537504e-02,-1.026679407149604817e+00,4.487020945457808807e+01,7.891028844098590955e-03,-1.280915776678817619e-01,1.336587426266067169e+01,2.104097673347666841e+00,-1.167760912897528769e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.214395453188897278e+01,1.052462976717826626e+00,-2.169449887230509855e-01,-2.264339597459448328e+01,-1.950835635000006119e-01,-1.537150723571446553e-01,1.764416281712338019e+01,8.791987526079347859e-02,-5.669453045700770133e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.828521840573932167e+01,7.158146814324664042e-01,1.010686418314395496e+01,4.010573560471190069e-01,2.459532883173584095e-01,-1.338698273234387592e+01,8.176449576595867796e-01,9.942956151423363309e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.788087087960001043e+01,-3.933622806308292041e+01,-3.534485045731102781e-01,5.358944843509859668e-01,1.995088254564982577e+01,-1.344335256349354690e+00,-3.258056858269455347e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.898643923429167444e+02,-1.932070833334592619e-02,-6.790361047430466535e-01,-1.192429954490030530e+00,5.030196984378874081e-01,-1.658092283094017461e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.113661671275940712e+01,9.749809201840898831e-01,8.431641973043038973e+00,-1.134526787641411794e+00,-4.478108890940793785e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.106506788610302650e+01,-1.912366951035657348e+00,5.732440065703100274e+00,-1.387135839708711416e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.565160365769532973e+02,-1.811353451390002256e+00,-5.925049503771965931e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.332621815680305133e+01,8.020370621704802971e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224311895842978544e+02
